loan_number,loan_status_description
1146588,COMPLETED
38568647,CURRENT
59601557,COMPLETED
7439413,CURRENT
41140850,CHARGEOFF
61883107,COMPLETED
66330725,COMPLETED
7864753,CHARGEOFF
55958379,CURRENT
40522496,CURRENT
42323190,COMPLETED
70873480,COMPLETED
55139153,COMPLETED
11446845,COMPLETED
51426783,CHARGEOFF
19406359,COMPLETED
34864009,CURRENT
4174816,COMPLETED
32228313,COMPLETED
39611724,COMPLETED
19756559,CHARGEOFF
3373134,COMPLETED
73007593,COMPLETED
51125738,CURRENT
55148372,COMPLETED
66584438,CURRENT
14878818,CURRENT
60496846,COMPLETED
28763037,COMPLETED
59432405,COMPLETED
61488413,COMPLETED
57054868,COMPLETED
62105502,CHARGEOFF
69453692,DEFAULTED
70996315,CURRENT
57752415,COMPLETED
79543926,COMPLETED
18895346,COMPLETED
77411411,CURRENT
1573239,COMPLETED
60983240,COMPLETED
41207658,CHARGEOFF
6455549,CHARGEOFF
61549050,CURRENT
65814153,COMPLETED
20029871,CURRENT
33140176,COMPLETED
51880073,COMPLETED
31106047,COMPLETED
69843420,COMPLETED
50084565,COMPLETED
11396351,COMPLETED
60185199,COMPLETED
55533751,COMPLETED
31187087,COMPLETED
1591491,COMPLETED
16312128,COMPLETED
13105809,COMPLETED
23904495,CURRENT
71056072,COMPLETED
39559152,COMPLETED
3156138,CHARGEOFF
38455075,COMPLETED
69081492,CURRENT
15459477,COMPLETED
41820202,COMPLETED
49016484,COMPLETED
31177317,COMPLETED
39559156,CHARGEOFF
20508734,COMPLETED
50879435,COMPLETED
66465942,COMPLETED
72513210,COMPLETED
1104671,CHARGEOFF
1462969,COMPLETED
37630779,COMPLETED
13427573,COMPLETED
14499689,COMPLETED
57724150,COMPLETED
64260177,COMPLETED
60485165,COMPLETED
73293275,CURRENT
10576961,CHARGEOFF
10181104,COMPLETED
42263140,COMPLETED
83747204,COMPLETED
55371712,COMPLETED
55940033,COMPLETED
24696638,COMPLETED
1088044,COMPLETED
55018365,COMPLETED
57824685,CHARGEOFF
36820276,CHARGEOFF
5845331,COMPLETED
77911543,CURRENT
77021476,COMPLETED
68413169,CURRENT
60741091,COMPLETED
1140363,COMPLETED
51936607,CURRENT
72703145,CURRENT
33030068,CURRENT
79752618,CURRENT
16221280,CURRENT
47917541,COMPLETED
1350999,COMPLETED
31066256,CURRENT
7337993,COMPLETED
46587359,CURRENT
32290155,CURRENT
61541805,CURRENT
51185919,CURRENT
9228959,CHARGEOFF
20080610,COMPLETED
55908298,CURRENT
44955711,CHARGEOFF
56081322,COMPLETED
9056565,COMPLETED
73458749,COMPLETED
1410500,CHARGEOFF
24424837,COMPLETED
41131109,COMPLETED
7717576,COMPLETED
60565687,CHARGEOFF
24465005,COMPLETED
43430003,COMPLETED
1237243,COMPLETED
49197284,CURRENT
70553451,COMPLETED
66500122,COMPLETED
1399964,CHARGEOFF
50323828,CURRENT
68825005,COMPLETED
54608803,COMPLETED
7382605,CURRENT
67735801,CURRENT
53884398,COMPLETED
9047553,COMPLETED
12957530,COMPLETED
65742770,CURRENT
29754659,COMPLETED
70042208,COMPLETED
81375260,CURRENT
1621767,COMPLETED
16141240,COMPLETED
70731829,CURRENT
20792367,COMPLETED
61372342,CHARGEOFF
9445136,COMPLETED
60496059,CURRENT
1403858,COMPLETED
11675236,COMPLETED
56127122,CURRENT
10577831,COMPLETED
30255008,CHARGEOFF
55200148,CHARGEOFF
69602203,COMPLETED
83344629,COMPLETED
55981075,CHARGEOFF
57468401,CURRENT
39750678,COMPLETED
60697243,CURRENT
74492461,COMPLETED
69287970,COMPLETED
55119988,COMPLETED
53111592,COMPLETED
6573786,CURRENT
34483572,COMPLETED
6158209,CHARGEOFF
83304624,CURRENT
73241464,COMPLETED
61479579,COMPLETED
75059857,COMPLETED
28492788,COMPLETED
48597049,COMPLETED
3352756,COMPLETED
71014413,CURRENT
13017528,COMPLETED
61488361,COMPLETED
35663236,COMPLETED
50445123,CHARGEOFF
77479078,CURRENT
3933035,COMPLETED
60762229,CURRENT
12965517,COMPLETED
13007901,CHARGEOFF
46577318,CHARGEOFF
5025627,CHARGEOFF
51858862,CURRENT
34683387,COMPLETED
55078172,COMPLETED
30095545,COMPLETED
55289200,COMPLETED
65614357,CURRENT
7099092,COMPLETED
33641673,COMPLETED
12906872,COMPLETED
66400931,COMPLETED
37681338,COMPLETED
45162322,COMPLETED
63415408,COMPLETED
78269855,COMPLETED
7374569,COMPLETED
20198450,CHARGEOFF
8035337,CURRENT
1299450,COMPLETED
15419664,COMPLETED
40952491,COMPLETED
8876140,CURRENT
62042998,CURRENT
48504553,COMPLETED
71804680,CURRENT
19596511,COMPLETED
34313637,CURRENT
25587282,CHARGEOFF
79743597,CHARGEOFF
63919176,COMPLETED
75259669,COMPLETED
29174411,CURRENT
63516897,COMPLETED
35491134,COMPLETED
67705688,CURRENT
65975347,CHARGEOFF
67278106,CURRENT
44845893,CHARGEOFF
55758276,CURRENT
51888670,COMPLETED
63446123,CHARGEOFF
7917259,COMPLETED
6570544,COMPLETED
13147671,CHARGEOFF
16402421,CHARGEOFF
71774964,CURRENT
3495657,CHARGEOFF
60771116,COMPLETED
10745590,CHARGEOFF
6538437,COMPLETED
78519769,CURRENT
7629470,COMPLETED
40492511,COMPLETED
3930931,COMPLETED
6571239,CHARGEOFF
42454478,COMPLETED
78650370,CHARGEOFF
51898390,CURRENT
79072303,CURRENT
69554299,COMPLETED
7524998,CURRENT
34432469,CHARGEOFF
19617410,COMPLETED
72193751,CURRENT
46376616,COMPLETED
37831089,COMPLETED
5375654,COMPLETED
73763190,COMPLETED
24194718,COMPLETED
78640700,COMPLETED
1301205,COMPLETED
60719459,COMPLETED
41197236,COMPLETED
61893300,COMPLETED
77031140,CHARGEOFF
46733526,CHARGEOFF
81554916,CURRENT
31336810,COMPLETED
65855982,CURRENT
71418849,CURRENT
18975870,COMPLETED
79012006,DEFAULTED
19156234,COMPLETED
70331233,CURRENT
7935501,COMPLETED
8376143,COMPLETED
47837153,CURRENT
45162209,CHARGEOFF
50043874,COMPLETED
72002312,CURRENT
75289864,CURRENT
66504234,COMPLETED
38699394,COMPLETED
39792647,COMPLETED
14589124,COMPLETED
70581655,CURRENT
53796483,CHARGEOFF
55241374,COMPLETED
68992864,CURRENT
75319402,COMPLETED
10975061,CURRENT
55948138,COMPLETED
72745649,CURRENT
1561905,COMPLETED
21050906,COMPLETED
2309337,COMPLETED
52928488,COMPLETED
69593172,CURRENT
12527990,COMPLETED
66472241,CURRENT
52321321,CHARGEOFF
64181026,CURRENT
79072696,CURRENT
46808272,CHARGEOFF
41109436,COMPLETED
3810959,COMPLETED
8754918,COMPLETED
68396437,COMPLETED
40592712,COMPLETED
30795904,COMPLETED
57538143,COMPLETED
1537468,COMPLETED
12347068,COMPLETED
1458467,COMPLETED
44126374,COMPLETED
26390653,COMPLETED
60286241,COMPLETED
33350894,COMPLETED
65607087,CURRENT
58902242,COMPLETED
38577745,COMPLETED
38438265,CHARGEOFF
5041010,COMPLETED
14388522,CHARGEOFF
60913642,CURRENT
63988584,COMPLETED
67449201,CURRENT
2078733,COMPLETED
12826588,CURRENT
65761226,COMPLETED
6875085,CHARGEOFF
14640885,CHARGEOFF
6899765,COMPLETED
75808125,COMPLETED
1140422,COMPLETED
77755399,CURRENT
17202666,CHARGEOFF
2477464,CHARGEOFF
26190247,COMPLETED
79280769,CURRENT
67838165,CURRENT
1096572,COMPLETED
65473408,CURRENT
75378191,CURRENT
16532103,COMPLETED
73451385,CURRENT
72967430,CURRENT
68999871,CURRENT
60707210,COMPLETED
5785565,COMPLETED
81524588,CURRENT
65944644,CURRENT
9766171,CURRENT
3643261,COMPLETED
3345695,CURRENT
48596618,COMPLETED
44493317,CHARGEOFF
11716396,COMPLETED
73702827,CHARGEOFF
68956445,COMPLETED
75212122,COMPLETED
80568393,CURRENT
63186612,COMPLETED
33201010,CURRENT
38450105,COMPLETED
38272540,COMPLETED
73400208,CHARGEOFF
35358610,COMPLETED
80529378,CHARGEOFF
71642544,CURRENT
3297314,COMPLETED
67257631,COMPLETED
64201747,COMPLETED
65665911,COMPLETED
4175265,COMPLETED
73783573,COMPLETED
3187315,COMPLETED
51356820,COMPLETED
40450338,CURRENT
61368909,COMPLETED
10765715,COMPLETED
66535618,COMPLETED
79742645,CURRENT
52027938,COMPLETED
46447920,CURRENT
61438759,COMPLETED
61310938,COMPLETED
15360426,COMPLETED
1456067,COMPLETED
46643789,COMPLETED
8989473,COMPLETED
5544682,COMPLETED
43520206,CHARGEOFF
73479596,CURRENT
43325953,CURRENT
48364440,COMPLETED
6316631,COMPLETED
48685351,COMPLETED
19014864,COMPLETED
3349500,CHARGEOFF
61312293,COMPLETED
38457788,CURRENT
39540125,COMPLETED
70731176,CURRENT
67416877,CURRENT
11306371,CHARGEOFF
81386326,CURRENT
65332724,CURRENT
60705551,CURRENT
69981658,CHARGEOFF
61322122,CURRENT
46234720,CHARGEOFF
10107374,CHARGEOFF
7068524,COMPLETED
77401203,CURRENT
5776482,CHARGEOFF
3729100,COMPLETED
70936193,COMPLETED
6828801,CHARGEOFF
9005908,COMPLETED
7390458,CURRENT
62449259,CURRENT
30425997,COMPLETED
60784970,COMPLETED
34953911,COMPLETED
49993555,COMPLETED
66581730,CHARGEOFF
2367515,COMPLETED
68009499,COMPLETED
46467051,COMPLETED
74585368,COMPLETED
78309335,COMPLETED
79875303,COMPLETED
61712689,COMPLETED
61478653,CURRENT
7946660,COMPLETED
30145638,CHARGEOFF
83745471,CHARGEOFF
50315433,COMPLETED
66431608,COMPLETED
27712056,COMPLETED
22262395,COMPLETED
57664658,CURRENT
38450520,CHARGEOFF
5938675,COMPLETED
20710267,COMPLETED
6178682,COMPLETED
62107395,COMPLETED
83376187,COMPLETED
71744571,COMPLETED
79063888,CURRENT
70160643,CURRENT
23974088,COMPLETED
2380316,COMPLETED
22272360,CURRENT
15561460,COMPLETED
26328737,COMPLETED
69237253,COMPLETED
1433275,CHARGEOFF
46743707,CHARGEOFF
60637226,CHARGEOFF
24805716,COMPLETED
72082229,COMPLETED
44856053,COMPLETED
44533227,CURRENT
7504797,COMPLETED
76437844,CURRENT
47190459,COMPLETED
40990384,COMPLETED
69843158,COMPLETED
43967329,CHARGEOFF
33039931,COMPLETED
30636118,COMPLETED
73639267,CURRENT
59292999,CURRENT
20398341,COMPLETED
39917598,COMPLETED
72947566,CHARGEOFF
3727210,COMPLETED
67275236,COMPLETED
58130946,COMPLETED
7015681,COMPLETED
57478341,CHARGEOFF
6938261,COMPLETED
73905457,CHARGEOFF
74131595,CURRENT
69504615,COMPLETED
11745002,COMPLETED
33200271,CHARGEOFF
12958402,CHARGEOFF
1342036,COMPLETED
35653470,CHARGEOFF
66595392,CURRENT
29194510,CHARGEOFF
35126418,CURRENT
41041319,COMPLETED
6583735,CHARGEOFF
73863479,CURRENT
31257559,COMPLETED
57224788,COMPLETED
59259545,COMPLETED
65682951,CURRENT
79003218,COMPLETED
63488544,CURRENT
21410787,COMPLETED
3915114,CHARGEOFF
19165230,COMPLETED
28662842,CURRENT
41081823,CHARGEOFF
73774449,CURRENT
2306651,COMPLETED
11407966,COMPLETED
71966070,CURRENT
59210153,COMPLETED
68443445,CURRENT
73460688,CURRENT
83716682,COMPLETED
74676431,COMPLETED
65603073,CURRENT
5779320,COMPLETED
77330338,COMPLETED
75333612,COMPLETED
7915438,COMPLETED
11678195,CHARGEOFF
29284480,COMPLETED
63611343,COMPLETED
15480703,COMPLETED
50343508,CHARGEOFF
50264041,CURRENT
34352045,COMPLETED
57144767,COMPLETED
68403963,COMPLETED
77540292,COMPLETED
65363735,CHARGEOFF
55350980,COMPLETED
70942762,CURRENT
33220201,COMPLETED
10608021,COMPLETED
55942870,COMPLETED
40510394,COMPLETED
59119581,CURRENT
67745416,CHARGEOFF
62247022,COMPLETED
14479459,COMPLETED
70553012,CHARGEOFF
44733806,COMPLETED
1241358,COMPLETED
64852803,CHARGEOFF
2079900,COMPLETED
65642192,CHARGEOFF
40355928,COMPLETED
55079635,COMPLETED
4536652,COMPLETED
61923001,COMPLETED
1414041,COMPLETED
15470281,COMPLETED
72693762,CURRENT
30255788,COMPLETED
79553390,CHARGEOFF
67268801,COMPLETED
36221299,CURRENT
43580258,CHARGEOFF
1490423,CHARGEOFF
39602741,COMPLETED
79572330,COMPLETED
6845036,CURRENT
67798476,COMPLETED
51898345,CURRENT
34473803,COMPLETED
43976715,CURRENT
2367521,COMPLETED
8295627,COMPLETED
56643037,CURRENT
66995367,COMPLETED
38655356,COMPLETED
68407754,CURRENT
55340933,COMPLETED
65482771,CHARGEOFF
46537891,CURRENT
40461775,CHARGEOFF
21280407,COMPLETED
70471575,CURRENT
42433468,COMPLETED
79011736,CURRENT
79270383,CURRENT
41042140,COMPLETED
56142019,COMPLETED
43014244,COMPLETED
36361551,COMPLETED
4288794,COMPLETED
68443240,COMPLETED
5195801,COMPLETED
83718723,CHARGEOFF
81473316,COMPLETED
1288384,COMPLETED
52017134,CHARGEOFF
3239283,COMPLETED
43819514,COMPLETED
10182461,COMPLETED
21280824,COMPLETED
44138638,COMPLETED
36088511,COMPLETED
10695073,COMPLETED
2382561,COMPLETED
4166406,COMPLETED
71533126,CURRENT
42915475,CURRENT
75101646,CURRENT
26210289,COMPLETED
79865285,COMPLETED
24745929,COMPLETED
46815899,CHARGEOFF
77299976,CURRENT
2089543,COMPLETED
64611186,CURRENT
1494402,COMPLETED
8925472,COMPLETED
40462763,CURRENT
53664849,CURRENT
11875190,DEFAULTED
43947511,CURRENT
48546363,COMPLETED
68515896,CURRENT
10904780,COMPLETED
66160217,COMPLETED
24656270,CHARGEOFF
14659612,COMPLETED
24625126,COMPLETED
1199228,COMPLETED
73713221,CURRENT
84131306,COMPLETED
75357533,CURRENT
70571860,COMPLETED
16041601,CHARGEOFF
79044468,CURRENT
47675193,COMPLETED
36797252,COMPLETED
4235254,CHARGEOFF
55360571,COMPLETED
23203036,CURRENT
7698353,CHARGEOFF
29894827,COMPLETED
67236811,CURRENT
12487391,COMPLETED
79562783,COMPLETED
12926712,CHARGEOFF
75728754,COMPLETED
8935643,COMPLETED
10598213,COMPLETED
70283344,CHARGEOFF
8916072,CHARGEOFF
55637796,CURRENT
70291723,CURRENT
53544316,COMPLETED
26850251,COMPLETED
46600704,COMPLETED
77479881,CURRENT
65099285,CURRENT
66435524,CURRENT
77128609,CHARGEOFF
57354148,COMPLETED
66600300,CHARGEOFF
48716546,CHARGEOFF
79153295,CURRENT
40953120,COMPLETED
72735553,CHARGEOFF
46746746,COMPLETED
5696644,COMPLETED
38570469,CHARGEOFF
65602471,COMPLETED
17974495,COMPLETED
10635925,COMPLETED
60843723,COMPLETED
33521496,COMPLETED
84044043,CURRENT
46807095,CHARGEOFF
77951404,CURRENT
33391441,CHARGEOFF
16050973,COMPLETED
40521417,COMPLETED
54159016,COMPLETED
29304510,COMPLETED
14459753,COMPLETED
7725831,COMPLETED
61401759,COMPLETED
53764194,COMPLETED
8214875,COMPLETED
44015751,COMPLETED
68598378,CURRENT
40876842,COMPLETED
55967481,CURRENT
34513700,COMPLETED
75140098,COMPLETED
13557776,COMPLETED
8138450,COMPLETED
5505695,COMPLETED
50436574,CHARGEOFF
14548263,COMPLETED
57832928,CURRENT
43810589,COMPLETED
6542671,COMPLETED
2835111,COMPLETED
78239011,CHARGEOFF
67655676,COMPLETED
61523875,CURRENT
5435085,COMPLETED
1200602,COMPLETED
3156689,COMPLETED
9554733,CURRENT
39249356,COMPLETED
68358345,COMPLETED
79042117,CURRENT
60477328,CURRENT
70834120,CURRENT
390449,COMPLETED
77487623,COMPLETED
66170147,COMPLETED
5756846,COMPLETED
71955652,COMPLETED
70772411,COMPLETED
5384810,COMPLETED
6836593,COMPLETED
49823419,COMPLETED
73509413,COMPLETED
20799087,COMPLETED
56041837,CURRENT
64057738,COMPLETED
26609211,COMPLETED
66650428,CURRENT
9868014,CHARGEOFF
71767251,COMPLETED
36059529,COMPLETED
16462235,CHARGEOFF
3705954,COMPLETED
74162304,CHARGEOFF
75302739,CURRENT
1612676,CHARGEOFF
71175965,CURRENT
66085909,COMPLETED
37690148,COMPLETED
39681585,COMPLETED
62256962,CURRENT
6828787,CHARGEOFF
65603835,COMPLETED
43540252,COMPLETED
68610024,CURRENT
51176266,CURRENT
57134338,CURRENT
21420766,CURRENT
48706120,COMPLETED
66603494,CHARGEOFF
39739739,COMPLETED
13037337,COMPLETED
4786133,COMPLETED
38548548,COMPLETED
60754991,COMPLETED
1467195,COMPLETED
6808538,CURRENT
1368245,COMPLETED
52476268,COMPLETED
8611202,COMPLETED
62227013,CURRENT
41289064,COMPLETED
11387021,COMPLETED
9564864,COMPLETED
26047230,COMPLETED
8116094,COMPLETED
62146588,COMPLETED
58512264,CURRENT
71764189,COMPLETED
72782426,CURRENT
2585029,COMPLETED
28773419,COMPLETED
55120713,COMPLETED
30305107,COMPLETED
66505421,COMPLETED
56049973,COMPLETED
22211275,CHARGEOFF
55258294,CHARGEOFF
7927220,COMPLETED
29274017,COMPLETED
55827551,CHARGEOFF
82880216,COMPLETED
29233999,COMPLETED
21960921,CURRENT
8659975,COMPLETED
56051993,CURRENT
61514067,DEFAULTED
63474838,CURRENT
6405542,COMPLETED
12516864,COMPLETED
78259296,DEFAULTED
5646299,COMPLETED
75597283,COMPLETED
65793179,COMPLETED
31828235,COMPLETED
81446267,CURRENT
29684830,CHARGEOFF
27149726,COMPLETED
63074216,COMPLETED
74663806,CURRENT
65402551,CHARGEOFF
55089392,CURRENT
9066284,COMPLETED
28622570,COMPLETED
5154726,COMPLETED
21350202,COMPLETED
83252215,COMPLETED
46468113,COMPLETED
3195409,CHARGEOFF
47048283,COMPLETED
32449742,COMPLETED
29615157,COMPLETED
65644202,CURRENT
38434780,COMPLETED
1335410,COMPLETED
14689572,COMPLETED
57664128,CHARGEOFF
36571429,COMPLETED
51857488,COMPLETED
6636888,COMPLETED
17744414,COMPLETED
70834239,COMPLETED
10705486,CURRENT
3485413,COMPLETED
1433971,CHARGEOFF
6311167,COMPLETED
59789333,CHARGEOFF
43801265,CURRENT
4547302,COMPLETED
42384433,CHARGEOFF
74222066,COMPLETED
15129319,CHARGEOFF
65027251,COMPLETED
3811556,COMPLETED
16872707,CURRENT
76082783,COMPLETED
46663903,CHARGEOFF
10069280,COMPLETED
1160477,COMPLETED
78439029,CURRENT
14408554,COMPLETED
64201326,CURRENT
73439698,CURRENT
38577591,CHARGEOFF
53894427,COMPLETED
78962901,COMPLETED
10617218,COMPLETED
72841352,CHARGEOFF
38466639,COMPLETED
49903810,COMPLETED
9786277,COMPLETED
12468030,CHARGEOFF
5967850,COMPLETED
63204378,CURRENT
33140085,COMPLETED
61379707,COMPLETED
40552093,CURRENT
57024920,CURRENT
73541260,COMPLETED
5984822,COMPLETED
36049771,COMPLETED
55253170,CURRENT
54908428,CHARGEOFF
55978461,CHARGEOFF
67736072,CURRENT
63408169,CURRENT
6179034,CHARGEOFF
8608627,CURRENT
7604578,COMPLETED
10794750,COMPLETED
21010745,COMPLETED
56041748,CURRENT
48505144,COMPLETED
79651626,CHARGEOFF
29834786,COMPLETED
72887651,COMPLETED
6536241,COMPLETED
73895646,CURRENT
58461204,COMPLETED
60547441,CHARGEOFF
61982649,COMPLETED
51576241,COMPLETED
70955333,CURRENT
79101222,CURRENT
78610023,CURRENT
1144668,COMPLETED
31337349,COMPLETED
30746431,COMPLETED
22363906,COMPLETED
56003382,CHARGEOFF
63356616,CURRENT
6717765,CURRENT
3640270,COMPLETED
55341077,COMPLETED
63460288,COMPLETED
12508252,COMPLETED
38455220,COMPLETED
46671262,COMPLETED
7844746,COMPLETED
55462997,CURRENT
7054186,COMPLETED
75185758,COMPLETED
3847459,COMPLETED
9924628,COMPLETED
45664232,CHARGEOFF
44015849,COMPLETED
58250363,DEFAULTED
7619852,COMPLETED
61549865,COMPLETED
5105373,COMPLETED
1310085,COMPLETED
74794332,CURRENT
8617018,COMPLETED
51826821,COMPLETED
41161378,COMPLETED
20949605,CHARGEOFF
66150229,CURRENT
68567951,CURRENT
79512094,CURRENT
3301176,CHARGEOFF
55910795,COMPLETED
49067707,COMPLETED
60186699,COMPLETED
1387745,COMPLETED
26199553,COMPLETED
8580735,COMPLETED
67705568,COMPLETED
1416360,COMPLETED
9294688,COMPLETED
40952213,CHARGEOFF
1451965,COMPLETED
12418361,CHARGEOFF
40097899,COMPLETED
10109020,COMPLETED
41266696,COMPLETED
1575077,CHARGEOFF
1258204,COMPLETED
75264864,COMPLETED
6317073,COMPLETED
34413007,COMPLETED
55969505,CURRENT
68354547,CURRENT
65773687,CHARGEOFF
5115595,COMPLETED
42413383,COMPLETED
83944493,CURRENT
52374132,CURRENT
16513186,COMPLETED
16291693,COMPLETED
70835123,COMPLETED
43014770,COMPLETED
2089436,COMPLETED
9714830,COMPLETED
2217329,CHARGEOFF
19205630,CHARGEOFF
74581306,CURRENT
42974120,COMPLETED
63340150,COMPLETED
51466467,COMPLETED
55161409,COMPLETED
81019071,CURRENT
68028804,CURRENT
65027248,COMPLETED
52828771,CURRENT
32158921,COMPLETED
37700606,CHARGEOFF
13108585,COMPLETED
1319005,COMPLETED
56874280,COMPLETED
75932798,COMPLETED
1804621,COMPLETED
1620799,COMPLETED
9197923,COMPLETED
64047354,COMPLETED
72694247,CURRENT
68493919,CURRENT
75689352,CURRENT
66440711,CURRENT
55219562,COMPLETED
38078619,COMPLETED
50507779,COMPLETED
1482963,COMPLETED
65513130,COMPLETED
26288263,COMPLETED
8936251,COMPLETED
55442505,CURRENT
66620817,CHARGEOFF
31887948,COMPLETED
43439134,COMPLETED
38425309,COMPLETED
51326459,COMPLETED
72512630,COMPLETED
49964577,CURRENT
60884745,COMPLETED
19006041,COMPLETED
12385633,COMPLETED
1532166,COMPLETED
34353112,COMPLETED
7285549,CHARGEOFF
73345357,COMPLETED
58693340,CHARGEOFF
39817848,CHARGEOFF
41227217,COMPLETED
13458270,COMPLETED
69991280,COMPLETED
23814495,CHARGEOFF
26849576,COMPLETED
69424481,COMPLETED
45974132,CURRENT
76446597,CURRENT
64108412,COMPLETED
17343235,COMPLETED
31216719,COMPLETED
11706117,COMPLETED
60575851,COMPLETED
63186747,CHARGEOFF
72022495,CURRENT
9734566,COMPLETED
77341287,COMPLETED
19726815,COMPLETED
21511055,COMPLETED
42221397,CHARGEOFF
63516323,COMPLETED
65735072,COMPLETED
22372112,COMPLETED
10724911,CHARGEOFF
44713394,CHARGEOFF
14630393,COMPLETED
7864727,CHARGEOFF
1124853,COMPLETED
77439364,CURRENT
5196523,COMPLETED
78559164,CURRENT
22381496,COMPLETED
9006332,CURRENT
57702644,CURRENT
81575253,COMPLETED
40450306,COMPLETED
47665204,COMPLETED
74687043,COMPLETED
63465198,COMPLETED
61018863,COMPLETED
68018706,COMPLETED
24756579,COMPLETED
3525636,COMPLETED
5966084,CHARGEOFF
62256185,COMPLETED
614801,COMPLETED
56058245,COMPLETED
73844710,COMPLETED
75090659,CURRENT
40401834,COMPLETED
49086256,CURRENT
63948526,CURRENT
63547258,COMPLETED
23093467,COMPLETED
39641059,COMPLETED
56120968,COMPLETED
66105916,CURRENT
40816537,CURRENT
74672825,COMPLETED
23563444,COMPLETED
9768260,COMPLETED
62345196,CURRENT
13145855,CHARGEOFF
43064834,COMPLETED
60952244,COMPLETED
42674050,COMPLETED
72133958,CURRENT
2087584,COMPLETED
69542809,CURRENT
8640318,COMPLETED
57244865,COMPLETED
19556563,COMPLETED
52658334,COMPLETED
8306402,COMPLETED
31787715,COMPLETED
71003331,CURRENT
59131248,COMPLETED
5344629,COMPLETED
65594572,CURRENT
80549436,CURRENT
73548823,COMPLETED
7656035,COMPLETED
10587573,COMPLETED
50556862,COMPLETED
5936705,COMPLETED
9696702,COMPLETED
5185252,COMPLETED
71935083,COMPLETED
75243589,CURRENT
59109355,CHARGEOFF
1518998,COMPLETED
30785848,COMPLETED
77430614,COMPLETED
32058167,COMPLETED
70916175,CHARGEOFF
58280334,CHARGEOFF
57650507,CURRENT
4525361,COMPLETED
16191509,COMPLETED
56041077,COMPLETED
66066410,CHARGEOFF
58430911,COMPLETED
70886477,CHARGEOFF
62002853,COMPLETED
62764395,CHARGEOFF
40107508,COMPLETED
1384648,CURRENT
3153465,COMPLETED
7059779,COMPLETED
60902856,CURRENT
36802496,COMPLETED
55110673,CHARGEOFF
68483736,CURRENT
6135171,COMPLETED
80661036,CURRENT
62246941,COMPLETED
62914135,COMPLETED
56101115,COMPLETED
3848801,COMPLETED
1128263,COMPLETED
7335622,COMPLETED
12935959,COMPLETED
71001668,CURRENT
15340029,COMPLETED
66623886,CURRENT
65117783,CHARGEOFF
55351422,COMPLETED
73934684,COMPLETED
9011560,COMPLETED
72695267,CHARGEOFF
1502643,CHARGEOFF
74864262,CURRENT
48666542,COMPLETED
74786157,CHARGEOFF
63507554,CHARGEOFF
48535670,COMPLETED
53222628,CHARGEOFF
1197669,COMPLETED
48324150,COMPLETED
5794919,COMPLETED
68751394,CURRENT
5637699,COMPLETED
70001582,CURRENT
28202475,COMPLETED
63094932,CURRENT
66424759,COMPLETED
51898559,COMPLETED
10093332,COMPLETED
81058274,CURRENT
14610988,COMPLETED
1515175,CHARGEOFF
4549246,COMPLETED
41152801,COMPLETED
68028370,COMPLETED
75809646,CURRENT
43215994,CHARGEOFF
18785147,COMPLETED
50839984,CURRENT
7085643,COMPLETED
49864676,COMPLETED
41920594,COMPLETED
20149418,COMPLETED
46725084,COMPLETED
54463739,COMPLETED
13817419,CHARGEOFF
34733401,COMPLETED
34432260,COMPLETED
10075074,COMPLETED
8959366,COMPLETED
53464983,CURRENT
44733651,COMPLETED
24735678,CURRENT
49894234,CHARGEOFF
46686066,COMPLETED
20418317,COMPLETED
35893638,CURRENT
12986940,COMPLETED
64350476,CHARGEOFF
72543669,COMPLETED
7709707,CURRENT
43275342,CHARGEOFF
51346483,CHARGEOFF
14589306,COMPLETED
7719348,COMPLETED
65656099,COMPLETED
12447273,CURRENT
12495818,COMPLETED
